Geneid	Locus	Namespace	GO.ID	GO.term	pubMedId	EvidenceCode
Ntsc1592	NCU01412	molecular_function	GO:0004350	glutamate-5-semialdehyde dehydrogenase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc1603	NCU01414	biological_process	GO:0000909	sporocarp development involved in sexual reproduction	8913744	IMP: Inferred from Mutant Phenotype
Ntsc1603	NCU01414	biological_process	GO:0009847	spore germination	8913744	IMP: Inferred from Mutant Phenotype
Ntsc1603	NCU01414	biological_process	GO:0030437	ascospore formation	8689677	IMP: Inferred from Mutant Phenotype
Ntsc1603	NCU01414	biological_process	GO:0030448	hyphal growth	8913744	IMP: Inferred from Mutant Phenotype
Ntsc1603	NCU01414	cellular_component	GO:0005634	nucleus	8913744	IDA: Inferred from Direct Assay
Ntsc1603	NCU01414	molecular_function	GO:0003677	DNA binding	8913744	ISS: Inferred from Sequence or Structural Similarity
Ntsc4398	NCU01418	biological_process	GO:0010034	response to acetate	14599890	IEP: Inferred from Expression Pattern
Ntsc4399	NCU01419	biological_process	GO:0009416	response to light stimulus	19262566	IEP: Inferred from Expression Pattern
Ntsc4406	NCU01422	biological_process	GO:0009416	response to light stimulus	19262566	IEP: Inferred from Expression Pattern
Ntsc4406	NCU01422	biological_process	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4406	NCU01422	cellular_component	GO:0005634	nucleus	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4406	NCU01422	cellular_component	GO:0005739	mitochondrion	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4406	NCU01422	molecular_function	GO:0003713	transcription coactivator activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4517	NCU01429	biological_process	GO:0006564	L-serine biosynthetic process	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4517	NCU01429	biological_process	GO:0009070	serine family amino acid biosynthetic process	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4517	NCU01429	biological_process	GO:0009113	purine base biosynthetic process	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4517	NCU01429	cellular_component	GO:0005737	cytoplasm	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4517	NCU01429	molecular_function	GO:0004648	O-phospho-L-serine:2-oxoglutarate aminotransferase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4515	NCU01439	biological_process	GO:0009070	serine family amino acid biosynthetic process	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4515	NCU01439	cellular_component	GO:0005737	cytoplasm	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4515	NCU01439	molecular_function	GO:0004617	phosphoglycerate dehydrogenase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4512	NCU01441	biological_process	GO:0006974	response to DNA damage stimulus	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4512	NCU01441	biological_process	GO:0009204	deoxyribonucleoside triphosphate catabolic process	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4512	NCU01441	cellular_component	GO:0005634	nucleus	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4512	NCU01441	cellular_component	GO:0005737	cytoplasm	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4512	NCU01441	molecular_function	GO:0047429	nucleoside-triphosphate diphosphatase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4526	NCU01443	biological_process	GO:0006434	seryl-tRNA aminoacylation	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4526	NCU01443	cellular_component	GO:0005737	cytoplasm	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4526	NCU01443	molecular_function	GO:0004828	serine-tRNA ligase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4520	NCU01444	biological_process	GO:0006525	arginine metabolic process	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4520	NCU01444	biological_process	GO:0007165	signal transduction	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4520	NCU01444	biological_process	GO:0043091	L-arginine import	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4520	NCU01444	cellular_component	GO:0005634	nucleus	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4520	NCU01444	cellular_component	GO:0005829	cytosol	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4520	NCU01444	molecular_function	GO:0003924	GTPase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4520	NCU01444	molecular_function	GO:0005515	protein binding	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4520	NCU01444	molecular_function	GO:0005525	GTP binding	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4520	NCU01444	molecular_function	GO:0019003	GDP binding	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc7923	NCU01452	biological_process	GO:0006412	translation	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc7923	NCU01452	cellular_component	GO:0022627	cytosolic small ribosomal subunit	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc7923	NCU01452	molecular_function	GO:0003735	structural constituent of ribosome	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc4518	NCU01454	cellular_component	GO:0005739	mitochondrion	21145408	IDA: Inferred from Direct Assay
Ntsc4507	NCU01460	biological_process	GO:0016441	posttranscriptional gene silencing	20957187	IMP: Inferred from Mutant Phenotype
Ntsc4507	NCU01460	biological_process	GO:0070918	production of small RNA involved in gene silencing by RNA	20957187	IMP: Inferred from Mutant Phenotype
Ntsc4507	NCU01460	cellular_component	GO:0005623	cell	None	IC: Inferred by Curator
Ntsc4507	NCU01460	cellular_component	GO:0005662	DNA replication factor A complex	20957187	TAS: Traceable Author Statement
Ntsc4507	NCU01460	cellular_component	GO:0044464	cell part	    20040598	IC: Inferred by Curator
Ntsc4498	NCU01469	cellular_component	GO:0005739	mitochondrion	21145408	IDA: Inferred from Direct Assay
Ntsc6507	NCU01484	biological_process	GO:0006897	endocytosis	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6507	NCU01484	biological_process	GO:0007015	actin filament organization	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6507	NCU01484	biological_process	GO:0007047	cellular cell wall organization	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6507	NCU01484	biological_process	GO:0007163	establishment or maintenance of cell polarity	18716060	IMP: Inferred from Mutant Phenotype
Ntsc6507	NCU01484	biological_process	GO:0007264	small GTPase mediated signal transduction	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6507	NCU01484	biological_process	GO:0031505	fungal-type cell wall organization	22703449	IMP: Inferred from Mutant Phenotype
Ntsc6507	NCU01484	biological_process	GO:0043405	regulation of MAP kinase activity	22703449	IMP: Inferred from Mutant Phenotype
Ntsc6507	NCU01484	cellular_component	GO:0000148	1,3-beta-D-glucan synthase complex	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6507	NCU01484	cellular_component	GO:0005624	membrane fraction	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6507	NCU01484	cellular_component	GO:0005739	mitochondrion	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6507	NCU01484	cellular_component	GO:0005741	mitochondrial outer membrane	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6507	NCU01484	cellular_component	GO:0005777	peroxisome	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6507	NCU01484	cellular_component	GO:0031521	spitzenkorper	22703449	IDA: Inferred from Direct Assay
Ntsc6507	NCU01484	molecular_function	GO:0003924	GTPase activity	18716060	IDA: Inferred from Direct Assay
Ntsc6507	NCU01484	molecular_function	GO:0004871	signal transducer activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6519	NCU01485	biological_process	GO:0006412	translation	16451194	IC: Inferred by Curator
Ntsc6519	NCU01485	cellular_component	GO:0005761	mitochondrial ribosome	21145408	IDA: Inferred from Direct Assay
Ntsc6519	NCU01485	cellular_component	GO:0005762	mitochondrial large ribosomal subunit	16451194	IPI: Inferred from Physical Interaction
Ntsc6519	NCU01485	cellular_component	GO:0031966	mitochondrial membrane	21145408	IDA: Inferred from Direct Assay
Ntsc6519	NCU01485	molecular_function	GO:0003735	structural constituent of ribosome	16451194	IPI: Inferred from Physical Interaction
Ntsc2258	NCU01498	biological_process	GO:0006626	protein targeting to mitochondrion	22813893	IMP: Inferred from Mutant Phenotype
Ntsc2258	NCU01498	biological_process	GO:0030448	hyphal growth	21965514	IMP: Inferred from Mutant Phenotype
Ntsc2258	NCU01498	biological_process	GO:0031155	regulation of fruiting body development	20519745	IMP: Inferred from Mutant Phenotype
Ntsc2258	NCU01498	biological_process	GO:0043067	regulation of programmed cell death	22813893	IMP: Inferred from Mutant Phenotype
Ntsc2258	NCU01498	biological_process	GO:0070787	conidiophore development	21965514	IMP: Inferred from Mutant Phenotype
Ntsc6514	NCU01510	biological_process	GO:0009416	response to light stimulus	19262566	IEP: Inferred from Expression Pattern
Ntsc2252	NCU01512	biological_process	GO:0006432	phenylalanyl-tRNA aminoacylation	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc2252	NCU01512	cellular_component	GO:0005739	mitochondrion	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc2252	NCU01512	molecular_function	GO:0004826	phenylalanine-tRNA ligase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6504	NCU01515	biological_process	GO:0006366	transcription from RNA polymerase II promoter	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6504	NCU01515	cellular_component	GO:0005634	nucleus	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6504	NCU01515	cellular_component	GO:0005665	DNA-directed RNA polymerase II, core complex	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6504	NCU01515	molecular_function	GO:0003677	DNA binding	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6504	NCU01515	molecular_function	GO:0003899	DNA-directed RNA polymerase activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6504	NCU01515	molecular_function	GO:0005515	protein binding	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6512	NCU01516	biological_process	GO:0030150	protein import into mitochondrial matrix	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6512	NCU01516	biological_process	GO:0042026	protein refolding	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6512	NCU01516	cellular_component	GO:0001405	presequence translocase-associated import motor	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6512	NCU01516	cellular_component	GO:0005739	mitochondrion	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6512	NCU01516	cellular_component	GO:0005739	mitochondrion	21145408	IDA: Inferred from Direct Assay
Ntsc6512	NCU01516	cellular_component	GO:0005759	mitochondrial matrix	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6512	NCU01516	molecular_function	GO:0001671	ATPase activator activity	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6512	NCU01516	molecular_function	GO:0051082	unfolded protein binding	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6524	NCU01523	biological_process	GO:0006886	intracellular protein transport	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6524	NCU01523	biological_process	GO:0006887	exocytosis	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6524	NCU01523	biological_process	GO:0007047	cellular cell wall organization	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6524	NCU01523	biological_process	GO:0042144	vacuole fusion, non-autophagic	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6524	NCU01523	cellular_component	GO:0005634	nucleus	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6524	NCU01523	cellular_component	GO:0005737	cytoplasm	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6524	NCU01523	cellular_component	GO:0005829	cytosol	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6510	NCU01524	biological_process	GO:0000027	ribosomal large subunit assembly	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6510	NCU01524	biological_process	GO:0042254	ribosome biogenesis	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6510	NCU01524	cellular_component	GO:0005730	nucleolus	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6510	NCU01524	molecular_function	GO:0008097	5S rRNA binding	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6510	NCU01524	molecular_function	GO:0042134	rRNA primary transcript binding	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6523	NCU01525	biological_process	GO:0006306	DNA methylation	20876559	IMP: Inferred from Mutant Phenotype
Ntsc6523	NCU01525	biological_process	GO:0016570	histone modification	20462202	IMP: Inferred from Mutant Phenotype
Ntsc6523	NCU01525	biological_process	GO:0070932	histone H3 deacetylation	20876559	IMP: Inferred from Mutant Phenotype
Ntsc6502	NCU01528	biological_process	GO:0006094	gluconeogenesis	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6502	NCU01528	biological_process	GO:0006096	glycolysis	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6502	NCU01528	biological_process	GO:0042149	cellular response to glucose starvation	9417102	IEP: Inferred from Expression Pattern
Ntsc6502	NCU01528	cellular_component	GO:0005737	cytoplasm	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6502	NCU01528	cellular_component	GO:0005739	mitochondrion	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6502	NCU01528	cellular_component	GO:0009277	fungal-type cell wall	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6502	NCU01528	cellular_component	GO:0009514	glyoxysome	20707002	IDA: Inferred from Direct Assay
Ntsc6502	NCU01528	molecular_function	GO:0004365	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) activity	9417102	IDA: Inferred from Direct Assay
Ntsc6522	NCU01535	biological_process	GO:0010111	glyoxysome organization	20728240	IMP: Inferred from Mutant Phenotype
Ntsc6522	NCU01535	biological_process	GO:0042268	regulation of cytolysis	20728240	IMP: Inferred from Mutant Phenotype
Ntsc6522	NCU01535	cellular_component	GO:0009514	glyoxysome	20728240	IEP: Inferred from Expression Pattern
Ntsc6520	NCU01539	biological_process	GO:0007033	vacuole organization	20601042	IMP: Inferred from Mutant Phenotype
Ntsc6520	NCU01539	biological_process	GO:0009416	response to light stimulus	19262566	IEP: Inferred from Expression Pattern
Ntsc6481	NCU01545	biological_process	GO:0000045	autophagic vacuole assembly	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6481	NCU01545	biological_process	GO:0000768	syncytium formation by plasma membrane fusion	21666072	IMP: Inferred from Mutant Phenotype
Ntsc6481	NCU01545	biological_process	GO:0006501	C-terminal protein lipidation	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6481	NCU01545	biological_process	GO:0006623	protein targeting to vacuole	None	ISS: Inferred from Sequence or Structural Similarity
Ntsc6481	NCU01545	biological_process	GO:0006914	autophagy	None	ISS: Inferred from Sequence or Structural Similarity
